id,user_id,restaurant_id,order_date,order_time,status,subtotal,delivery_fee,discount_amount,order_total,items_count,city
2136,229,1,2023-03-10,21:52:00,cancelled,0.00,0.00,0.00,0.00,0,New York
2137,85,28,2025-05-18,20:08:00,completed,52.58,5.08,9.84,47.82,5,Miami
2138,88,7,2023-04-02,16:03:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2139,339,43,2024-11-06,10:40:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
2140,322,17,2023-04-08,23:59:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
2141,280,6,2023-08-29,15:43:00,completed,63.53,5.06,6.05,62.54,5,Chicago
2142,230,10,2025-07-07,11:05:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
2143,12,47,2025-05-06,18:32:00,completed,89.38,7.14,6.10,90.42,1,Los Angeles
2144,280,26,2025-07-04,14:19:00,completed,29.89,3.10,11.36,21.63,3,Miami
2145,268,33,2025-01-25,13:36:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
2146,260,24,2024-03-24,10:34:00,completed,78.08,3.80,0.56,81.32,4,Austin
2147,164,31,2024-11-13,11:53:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
2148,97,25,2024-07-30,11:19:00,completed,24.77,5.74,1.01,29.50,2,Austin
2149,262,32,2024-11-21,23:37:00,completed,30.24,5.85,6.72,29.37,5,San Francisco
2150,78,30,2025-01-13,22:25:00,completed,91.93,7.15,5.73,93.35,6,Miami
2151,26,18,2023-02-14,19:22:00,completed,26.73,7.02,1.06,32.69,5,Seattle
2152,217,8,2023-12-30,16:02:00,completed,58.84,3.74,5.85,56.73,6,Chicago
2153,284,36,2023-08-18,15:46:00,completed,25.92,7.16,6.97,26.11,6,Denver
2154,344,42,2024-02-12,12:18:00,completed,83.47,7.13,8.42,82.18,3,Atlanta
2155,313,25,2024-01-28,18:15:00,completed,87.23,4.65,3.19,88.69,5,Austin
2156,160,10,2023-03-08,17:00:00,completed,43.01,4.43,1.92,45.52,3,Chicago
2157,297,49,2023-09-06,23:40:00,completed,58.15,3.13,6.03,55.25,5,Los Angeles
2158,114,18,2024-07-01,16:34:00,completed,34.87,2.71,5.23,32.35,3,Seattle
2159,203,31,2023-06-04,22:33:00,completed,60.61,4.62,7.48,57.75,1,San Francisco
2160,46,20,2023-03-17,13:53:00,completed,84.31,7.47,2.98,88.80,6,Seattle
2161,308,41,2025-04-14,12:52:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
2162,209,7,2023-08-27,13:30:00,completed,84.19,4.21,11.77,76.63,1,Chicago
2163,131,21,2024-07-23,18:06:00,completed,75.70,6.00,10.92,70.78,3,Austin
2164,143,49,2023-11-06,17:09:00,completed,63.60,4.64,7.80,60.44,2,Los Angeles
2165,149,18,2023-01-29,22:36:00,completed,80.54,4.85,8.88,76.51,6,Seattle
2166,34,50,2024-06-12,12:44:00,completed,57.83,6.27,7.57,56.53,5,Los Angeles
2167,278,47,2023-01-03,23:25:00,completed,58.79,2.98,0.96,60.81,3,Los Angeles
2168,212,34,2025-05-18,11:50:00,completed,42.16,3.42,4.73,40.85,4,San Francisco
2169,136,35,2024-03-08,19:42:00,completed,77.55,3.74,11.70,69.59,4,San Francisco
2170,317,36,2024-03-26,14:59:00,completed,59.97,5.94,10.40,55.51,3,Denver
2171,175,38,2023-09-25,15:51:00,completed,26.19,5.57,8.67,23.09,6,Denver
2172,93,4,2025-05-15,20:49:00,completed,44.74,5.98,4.58,46.14,6,New York
2173,23,23,2023-04-27,11:30:00,completed,68.52,2.81,9.99,61.34,5,Austin
2174,285,26,2023-08-01,16:20:00,completed,90.21,5.74,1.20,94.75,5,Miami
2175,134,21,2024-01-17,19:03:00,completed,18.57,2.62,7.87,13.32,5,Austin
2176,155,9,2023-11-02,18:37:00,completed,21.47,7.10,11.98,16.59,6,Chicago
2177,141,48,2025-06-01,18:39:00,completed,54.82,2.75,9.47,48.10,3,Los Angeles
2178,83,1,2025-04-19,22:59:00,completed,49.35,4.32,9.08,44.59,3,New York
2179,276,2,2024-08-07,17:50:00,refunded,0.00,0.00,0.00,0.00,0,New York
2180,164,15,2023-07-16,22:32:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
2181,15,28,2023-05-14,13:54:00,completed,37.10,4.52,4.58,37.04,2,Miami
2182,325,12,2025-02-27,16:21:00,completed,22.01,4.48,4.01,22.48,5,Boston
2183,178,15,2025-08-05,10:00:00,completed,67.97,3.30,2.24,69.03,2,Boston
2184,78,19,2023-07-05,22:51:00,completed,89.36,4.89,7.88,86.37,3,Seattle
2185,206,9,2025-02-21,15:39:00,completed,20.05,2.90,3.37,19.58,1,Chicago
2186,48,24,2025-07-21,23:32:00,cancelled,0.00,0.00,0.00,0.00,0,Austin
2187,129,35,2025-03-27,18:40:00,completed,22.44,6.30,11.75,16.99,1,San Francisco
2188,56,31,2024-08-25,18:25:00,completed,54.60,5.29,2.35,57.54,1,San Francisco
2189,89,37,2024-09-01,15:28:00,refunded,0.00,0.00,0.00,0.00,0,Denver
2190,7,18,2024-04-01,12:45:00,completed,37.47,3.32,9.74,31.05,1,Seattle
2191,76,47,2023-04-24,12:03:00,completed,36.59,6.18,10.61,32.16,3,Los Angeles
2192,117,28,2023-12-21,21:37:00,completed,82.11,5.16,5.53,81.74,3,Miami
2193,326,11,2024-01-13,14:32:00,completed,27.47,5.86,8.34,24.99,2,Boston
2194,258,21,2025-06-18,14:23:00,completed,90.52,3.84,0.38,93.98,4,Austin
2195,131,20,2024-10-30,15:18:00,completed,43.05,3.23,2.36,43.92,1,Seattle
2196,58,9,2025-08-25,13:09:00,refunded,0.00,0.00,0.00,0.00,0,Chicago
2197,230,19,2025-02-27,18:39:00,completed,72.09,4.96,11.28,65.77,6,Seattle
2198,44,29,2024-03-24,22:25:00,completed,35.97,3.97,7.70,32.24,6,Miami
2199,86,32,2023-06-23,10:12:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
2200,285,35,2024-01-24,20:10:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
2201,244,23,2025-01-01,10:41:00,completed,77.29,2.84,9.41,70.72,2,Austin
2202,22,17,2023-12-03,21:40:00,completed,46.61,7.47,11.75,42.33,3,Seattle
2203,280,33,2025-04-29,12:17:00,completed,34.98,6.74,10.57,31.15,1,San Francisco
2204,19,45,2025-03-17,20:47:00,completed,23.12,6.86,5.29,24.69,5,Atlanta
2205,147,33,2025-07-15,11:53:00,completed,91.18,3.89,3.05,92.02,6,San Francisco
2206,185,17,2023-09-26,16:03:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
2207,108,35,2025-06-19,15:44:00,completed,62.60,3.59,8.45,57.74,5,San Francisco
2208,55,1,2024-10-19,20:41:00,completed,77.23,5.85,2.89,80.19,5,New York
2209,64,10,2024-07-03,17:32:00,completed,36.90,5.19,4.63,37.46,5,Chicago
2210,291,38,2024-03-11,19:33:00,completed,29.47,6.93,8.29,28.11,1,Denver
2211,157,21,2024-05-07,19:44:00,completed,53.47,3.87,5.39,51.95,2,Austin
2212,130,25,2023-08-27,10:51:00,completed,71.94,5.49,8.97,68.46,4,Austin
2213,130,12,2023-10-02,12:57:00,completed,59.20,3.63,5.39,57.44,5,Boston
2214,121,16,2024-08-04,22:06:00,completed,26.34,5.73,6.60,25.47,1,Seattle
2215,201,11,2025-08-24,19:13:00,refunded,0.00,0.00,0.00,0.00,0,Boston
2216,265,33,2025-08-04,10:45:00,completed,86.39,3.34,1.45,88.28,1,San Francisco
2217,8,12,2023-08-24,12:56:00,completed,22.66,5.11,5.54,22.23,4,Boston
2218,59,3,2025-07-20,10:32:00,cancelled,0.00,0.00,0.00,0.00,0,New York
2219,306,43,2025-06-07,18:58:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
2220,247,46,2024-01-31,11:00:00,completed,78.52,3.45,4.60,77.37,1,Los Angeles
2221,148,4,2025-07-28,21:15:00,cancelled,0.00,0.00,0.00,0.00,0,New York
2222,149,21,2024-10-27,13:41:00,refunded,0.00,0.00,0.00,0.00,0,Austin
2223,302,33,2025-02-12,10:50:00,completed,49.16,6.26,10.27,45.15,6,San Francisco
2224,71,13,2023-11-19,14:26:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
2225,302,21,2025-05-02,20:50:00,completed,18.27,6.17,11.94,12.50,4,Austin
2226,207,12,2023-01-04,15:52:00,cancelled,0.00,0.00,0.00,0.00,0,Boston
2227,169,48,2024-08-25,16:28:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
2228,170,2,2025-07-13,21:02:00,completed,89.96,5.84,5.06,90.74,1,New York
2229,38,1,2025-07-15,20:25:00,cancelled,0.00,0.00,0.00,0.00,0,New York
2230,154,6,2024-12-26,11:45:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2231,116,19,2023-01-02,22:28:00,completed,25.44,5.57,11.07,19.94,5,Seattle
2232,138,50,2024-09-25,17:02:00,completed,19.11,6.37,9.12,16.36,4,Los Angeles
2233,215,36,2023-07-27,14:35:00,completed,57.54,5.34,7.46,55.42,2,Denver
2234,199,39,2024-04-15,22:00:00,completed,57.96,5.29,6.24,57.01,6,Denver
2235,290,8,2024-04-28,18:43:00,completed,53.91,5.57,4.37,55.11,3,Chicago
2236,303,28,2023-07-04,15:29:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
2237,292,30,2025-07-07,16:01:00,completed,35.52,2.61,1.04,37.09,4,Miami
2238,184,30,2025-05-19,20:33:00,completed,79.50,3.43,0.18,82.75,1,Miami
2239,284,1,2025-02-18,19:23:00,refunded,0.00,0.00,0.00,0.00,0,New York
2240,38,30,2024-01-05,15:32:00,completed,88.84,4.80,5.48,88.16,6,Miami
2241,47,43,2025-02-04,12:31:00,completed,62.56,6.42,1.16,67.82,6,Atlanta
2242,331,36,2023-05-29,14:05:00,completed,61.82,7.20,5.23,63.79,2,Denver
2243,84,10,2024-09-09,17:21:00,completed,23.51,2.77,8.49,17.79,3,Chicago
2244,188,18,2025-07-27,12:06:00,cancelled,0.00,0.00,0.00,0.00,0,Seattle
2245,178,44,2023-10-28,15:31:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
2246,24,21,2024-03-21,22:32:00,completed,80.52,3.21,10.13,73.60,3,Austin
2247,255,1,2024-12-28,19:01:00,refunded,0.00,0.00,0.00,0.00,0,New York
2248,26,5,2024-10-09,16:14:00,refunded,0.00,0.00,0.00,0.00,0,New York
2249,176,27,2023-10-09,10:29:00,completed,79.22,3.89,10.37,72.74,2,Miami
2250,258,11,2025-07-30,18:39:00,completed,71.36,6.44,0.06,77.74,1,Boston
2251,249,34,2024-10-29,23:33:00,completed,68.97,6.09,2.88,72.18,2,San Francisco
2252,215,5,2024-02-03,18:59:00,refunded,0.00,0.00,0.00,0.00,0,New York
2253,192,1,2024-05-08,11:03:00,completed,87.78,5.71,9.04,84.45,1,New York
2254,47,8,2024-08-11,15:00:00,completed,80.44,6.93,1.31,86.06,6,Chicago
2255,45,21,2023-07-10,16:05:00,completed,21.23,4.31,11.36,14.18,4,Austin
2256,28,37,2023-05-20,13:02:00,completed,23.25,4.65,3.77,24.13,1,Denver
2257,3,31,2023-09-20,21:53:00,refunded,0.00,0.00,0.00,0.00,0,San Francisco
2258,45,33,2024-08-10,22:19:00,completed,42.21,3.97,9.73,36.45,2,San Francisco
2259,291,34,2024-04-24,16:37:00,completed,33.79,6.79,4.14,36.44,5,San Francisco
2260,132,18,2024-04-28,22:07:00,completed,72.22,7.30,9.52,70.00,5,Seattle
2261,73,31,2023-07-27,22:19:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
2262,43,14,2025-07-12,22:46:00,completed,20.63,4.16,1.84,22.95,5,Boston
2263,340,40,2024-02-17,13:43:00,completed,52.65,3.98,11.65,44.98,6,Denver
2264,185,29,2023-09-20,18:48:00,cancelled,0.00,0.00,0.00,0.00,0,Miami
2265,124,22,2025-06-11,12:26:00,completed,48.02,3.87,6.55,45.34,1,Austin
2266,220,29,2023-07-18,19:35:00,completed,71.11,3.76,3.59,71.28,5,Miami
2267,258,13,2024-07-14,14:11:00,completed,34.86,7.11,9.57,32.40,6,Boston
2268,153,26,2025-07-25,12:34:00,completed,42.72,4.73,5.33,42.12,3,Miami
2269,26,26,2024-01-04,17:39:00,completed,23.92,7.30,1.91,29.31,5,Miami
2270,94,47,2025-04-24,10:38:00,completed,87.33,7.01,3.89,90.45,1,Los Angeles
2271,253,41,2024-12-17,14:46:00,completed,91.27,3.01,2.80,91.48,1,Atlanta
2272,52,30,2025-03-08,18:24:00,completed,90.98,2.60,3.94,89.64,3,Miami
2273,228,44,2024-02-03,10:43:00,completed,30.45,2.62,8.61,24.46,3,Atlanta
2274,120,21,2025-04-17,14:44:00,refunded,0.00,0.00,0.00,0.00,0,Austin
2275,350,12,2023-01-01,11:42:00,completed,50.39,4.07,9.53,44.93,5,Boston
2276,183,4,2023-01-11,12:55:00,completed,78.12,7.09,0.95,84.26,1,New York
2277,173,14,2025-06-02,21:59:00,completed,83.01,7.33,7.86,82.48,6,Boston
2278,302,17,2024-03-26,20:56:00,completed,20.37,3.91,11.47,12.81,4,Seattle
2279,52,49,2024-03-29,21:12:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
2280,238,39,2024-07-17,10:59:00,completed,72.99,5.87,7.73,71.13,2,Denver
2281,342,49,2025-04-29,11:03:00,completed,47.06,7.29,7.46,46.89,3,Los Angeles
2282,7,14,2024-12-07,19:07:00,completed,43.77,7.19,10.54,40.42,4,Boston
2283,24,33,2024-09-18,21:48:00,completed,23.33,4.00,7.36,19.97,1,San Francisco
2284,114,42,2023-12-11,19:39:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
2285,280,23,2023-12-21,22:48:00,completed,45.66,5.34,1.76,49.24,3,Austin
2286,199,5,2023-02-04,10:26:00,refunded,0.00,0.00,0.00,0.00,0,New York
2287,292,37,2023-01-14,20:01:00,completed,49.71,7.07,9.89,46.89,1,Denver
2288,38,35,2024-02-01,21:28:00,completed,21.26,5.98,2.90,24.34,4,San Francisco
2289,257,18,2024-12-12,20:08:00,completed,88.77,5.81,6.84,87.74,3,Seattle
2290,158,38,2024-12-16,15:55:00,completed,18.21,4.95,4.52,18.64,2,Denver
2291,172,21,2023-01-09,13:10:00,completed,79.30,2.86,2.55,79.61,4,Austin
2292,161,17,2023-05-14,16:11:00,completed,51.99,3.77,6.99,48.77,6,Seattle
2293,96,43,2025-08-27,19:44:00,completed,34.19,3.61,3.97,33.83,1,Atlanta
2294,36,1,2025-01-24,22:02:00,completed,65.59,6.96,10.07,62.48,1,New York
2295,183,16,2023-01-06,20:48:00,refunded,0.00,0.00,0.00,0.00,0,Seattle
2296,285,27,2024-06-06,14:15:00,completed,83.59,3.08,4.61,82.06,4,Miami
2297,113,9,2024-09-23,10:18:00,cancelled,0.00,0.00,0.00,0.00,0,Chicago
2298,172,30,2023-12-09,22:56:00,refunded,0.00,0.00,0.00,0.00,0,Miami
2299,285,35,2024-04-06,15:54:00,completed,31.77,3.35,8.84,26.28,4,San Francisco
2300,160,11,2024-02-09,10:14:00,refunded,0.00,0.00,0.00,0.00,0,Boston
2301,124,27,2024-11-18,22:56:00,completed,18.63,5.97,5.49,19.11,3,Miami
2302,267,12,2023-03-21,14:29:00,refunded,0.00,0.00,0.00,0.00,0,Boston
2303,13,45,2024-09-02,12:00:00,cancelled,0.00,0.00,0.00,0.00,0,Atlanta
2304,59,6,2025-03-31,15:53:00,completed,70.81,5.25,2.17,73.89,4,Chicago
2305,87,7,2024-10-24,22:38:00,completed,30.65,4.26,10.92,23.99,1,Chicago
2306,268,37,2025-07-20,17:46:00,completed,45.09,2.97,1.28,46.78,1,Denver
2307,258,28,2023-08-05,18:23:00,completed,58.74,6.15,10.57,54.32,5,Miami
2308,238,45,2024-04-26,12:45:00,completed,46.25,5.08,8.51,42.82,3,Atlanta
2309,122,31,2024-07-01,22:51:00,completed,81.50,2.84,11.75,72.59,5,San Francisco
2310,80,33,2025-07-19,19:30:00,cancelled,0.00,0.00,0.00,0.00,0,San Francisco
2311,261,18,2023-12-06,14:55:00,completed,25.10,5.07,2.02,28.15,4,Seattle
2312,84,1,2023-02-25,12:35:00,completed,39.80,3.14,11.12,31.82,2,New York
2313,70,43,2025-08-26,12:03:00,completed,38.53,4.94,3.35,40.12,2,Atlanta
2314,68,48,2025-05-30,18:47:00,completed,49.19,7.27,4.32,52.14,5,Los Angeles
2315,101,45,2023-01-11,20:08:00,completed,72.37,3.14,7.61,67.90,1,Atlanta
2316,142,46,2024-12-13,12:14:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
2317,67,46,2024-03-25,17:22:00,cancelled,0.00,0.00,0.00,0.00,0,Los Angeles
2318,66,45,2025-06-15,11:15:00,completed,32.35,6.99,9.11,30.23,5,Atlanta
2319,48,27,2023-12-10,10:26:00,completed,32.58,5.91,9.90,28.59,3,Miami
2320,305,15,2025-08-15,23:28:00,completed,44.33,7.02,1.15,50.20,5,Boston
2321,115,9,2025-02-25,11:43:00,completed,29.98,5.49,4.99,30.48,6,Chicago
2322,38,31,2023-11-02,16:55:00,completed,81.68,3.30,8.99,75.99,5,San Francisco
2323,112,8,2025-08-24,22:01:00,completed,80.32,6.21,9.85,76.68,1,Chicago
2324,318,25,2024-02-06,12:09:00,completed,77.31,3.52,1.42,79.41,4,Austin
